case,family,root,phase,mechanics,replay_equal,cross_equal,renaming_equal,checks_pass,failed,quiescent,ceiling,physical_work,updates,proposals,cell_proposals,arrow_deallocations,cell_deallocations,normalized_trace_len,final_tick,normalized_trace_hash,raw_trace_hash,normalized_body_hash,raw_body_hash,live_hash,pending_continuation_hash,admitted_continuation_hash,markers
18,fresh_recurrence_packing,8100000,1,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,15,a288443838ddb50814c27e86803a5c77cb35fd883766662a0a11f6b9bcce6b4c,a40c7449c112cf60d034b846cf318a7afad6ef68c9797b5b4ec5210a9345f8ab,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,94ae55c57ef34c8c3a7b677ba272d3bf1394c69034cd1e0effb0dd648f2840f0,882be11e4ad02edcbaae372e2e25b4fbb767a99c4f1f3b708c4a353d51cf299e,6a74091a2e6354ec8b60ca751999f456c3cafaeac697f16ce12a8bec4e8ed736,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
18,fresh_recurrence_packing,8100000,1,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,15,a288443838ddb50814c27e86803a5c77cb35fd883766662a0a11f6b9bcce6b4c,a40c7449c112cf60d034b846cf318a7afad6ef68c9797b5b4ec5210a9345f8ab,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,8f76204cc223c94002f1645975a82b49f98a20e2afa5a728657f00fe7b1fea74,882be11e4ad02edcbaae372e2e25b4fbb767a99c4f1f3b708c4a353d51cf299e,6a74091a2e6354ec8b60ca751999f456c3cafaeac697f16ce12a8bec4e8ed736,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
19,learned_negative_stabilizes,8100000,2,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,3ad3f2c9f96db8f7b9809360724be1d4de1bf169a306c3ef10bbb9360d47063d,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,03ee24d9826d265179d2882692281ec1a035c553ef4ab18b5ce1efad480cc274,acece05571f36ce527d856850749c9361e43207aa0faf044a0e5f99c7e5105e5,dda7b87938e5dfa504080f86b924842fa92016a82be56fda7ead4b76ff5bf726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
19,learned_negative_stabilizes,8100000,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,3ad3f2c9f96db8f7b9809360724be1d4de1bf169a306c3ef10bbb9360d47063d,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,3faae3b140a8f4adf1360badc3b6b7d884d3e2f09aaeaf97e6e3b50257e3bcb4,acece05571f36ce527d856850749c9361e43207aa0faf044a0e5f99c7e5105e5,dda7b87938e5dfa504080f86b924842fa92016a82be56fda7ead4b76ff5bf726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
20,no_modulation_no_selection,8100000,2,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,53,ef5f353f75d1ba657e5b3f15e8520fd8a1f0440e1a82444d401d78b64f81b378,fd2185c06c5c9ab5467ae61598aa4bc100b76143ddbcdde50facb454a266dedc,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,32b56da9605f84c8eb3169a4834646dbacf7462ac0f417bca301837c2acea1f0,de07304e8b64e8e5362e018559f211d65615c2199478bf15988fb9aa6746690a,eb99d4700ddd72ac51521cb807d9861eabd8c5389b348f3f8fdae0e87d239f7b,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
20,no_modulation_no_selection,8100000,2,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,53,ef5f353f75d1ba657e5b3f15e8520fd8a1f0440e1a82444d401d78b64f81b378,fd2185c06c5c9ab5467ae61598aa4bc100b76143ddbcdde50facb454a266dedc,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,c85418797e2f2345c09e1627d8a5a188f054889049c82f2de1d0b8d47a5b4885,de07304e8b64e8e5362e018559f211d65615c2199478bf15988fb9aa6746690a,eb99d4700ddd72ac51521cb807d9861eabd8c5389b348f3f8fdae0e87d239f7b,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
21,candidate_identity_sign_order_permutation,8100000,2,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,0119380331bc3bb1bae67d88e219244df157242299879f6ec002adebda48d8ea,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,f76ab95dcbb86221fdb272c7e917ddb8aabc54643b186d9ed2971078e672b355,acece05571f36ce527d856850749c9361e43207aa0faf044a0e5f99c7e5105e5,dda7b87938e5dfa504080f86b924842fa92016a82be56fda7ead4b76ff5bf726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
21,candidate_identity_sign_order_permutation,8100000,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,0119380331bc3bb1bae67d88e219244df157242299879f6ec002adebda48d8ea,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,c3744be5469c55f7642b247c36c817c3ca5cc0e33d6121a0378891704bd9730c,acece05571f36ce527d856850749c9361e43207aa0faf044a0e5f99c7e5105e5,dda7b87938e5dfa504080f86b924842fa92016a82be56fda7ead4b76ff5bf726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
22,inhibitory_location_permutation,8100000,2,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,3ad3f2c9f96db8f7b9809360724be1d4de1bf169a306c3ef10bbb9360d47063d,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,cf740dafafac90415778464c21cebbdd844ac56045485ec415177f6bec61f5a2,31b7f627603fd48a1d57b3f6d437068cde52d56840d90ef4e4cfb45579d61639,e079be4afe7d6155eb49414b3ca65b37475105f9ad0f6d15af28bd9703e0da08,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
22,inhibitory_location_permutation,8100000,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,5ae01071dbb528e73fb812bb4ee771094f9d3f2af720ba9e56c079c848ecb6d9,3ad3f2c9f96db8f7b9809360724be1d4de1bf169a306c3ef10bbb9360d47063d,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,ebacb99374bfdce8e04d02629bb202e37e2ccfbaed411dab98d37c1504698ccd,31b7f627603fd48a1d57b3f6d437068cde52d56840d90ef4e4cfb45579d61639,e079be4afe7d6155eb49414b3ca65b37475105f9ad0f6d15af28bd9703e0da08,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
23,irrelevant_negative_not_retained,8100000,2,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,16,c14c5451fcfd43fda4c01819fc00fbeda9a94623e67e5d3ff14b47ccb749cdb8,64095b5134b3b5d2e7e34899374db1d744a7e684c1a2358db7cb717dd9c00f01,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,7dafd85babb570d697216a9001eca9c85639c2c3e221ac85e2e6d4fa6bce5edf,cd67fc5c69a4c4d9c8ac367a37ed202316e13b8abc1d580b0202d9d52c7468ee,6b5b45742b2e25fb313397eb9963ad9dbf588e6db66e021648779b2ff63103c6,useful_live=true;others_gone=true;fires=1/1
23,irrelevant_negative_not_retained,8100000,2,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,16,c14c5451fcfd43fda4c01819fc00fbeda9a94623e67e5d3ff14b47ccb749cdb8,e39f4bdecd0c7a468ce3aebb9cf8129face8ddadb824d8ad2feceab4eab9bae2,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,787dab3a8b7a4ff87a30169aacf306156b92911d5a8f1c7f75def0712c50c922,cd67fc5c69a4c4d9c8ac367a37ed202316e13b8abc1d580b0202d9d52c7468ee,6b5b45742b2e25fb313397eb9963ad9dbf588e6db66e021648779b2ff63103c6,useful_live=true;others_gone=true;fires=1/1
24,useful_positive_selection_control,8100000,2,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,14,734af21d353abf5f7a01c2aa3072622adb318862aa67b0e3bae67378d4177080,2bd3c8209f213f608647532680f10f02691f230f72747f460e20a382c6deb3a0,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,917bd662e0aadf3014100e918d7f14773486949bbdccd592cd1cdc6aaa5ff85b,dbc3d08727dfed03d186f523595fa9ef6beb6a23741aca8caf73f452ec30b616,159c7ab3c39e0a1550bf6f781150dada9a7578037cb999c535c82838d61ba759,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
24,useful_positive_selection_control,8100000,2,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,14,734af21d353abf5f7a01c2aa3072622adb318862aa67b0e3bae67378d4177080,2bd3c8209f213f608647532680f10f02691f230f72747f460e20a382c6deb3a0,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,0c4ccdb1fb24a3a5203972d65d8b48663beb7c96058278d36abb319df8d58ec9,dbc3d08727dfed03d186f523595fa9ef6beb6a23741aca8caf73f452ec30b616,159c7ab3c39e0a1550bf6f781150dada9a7578037cb999c535c82838d61ba759,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
25,learned_negative_disconnected,8100000,2,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,28,5e920848b1472e8a61d46ab2504dc0e8e04643be23939e9ae171f9ec7a24acec,34f87be0678c153887b07e19385d4294880a4ff97f86f9d0d235f71e4aead299,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,9eeaeef45a61d6cb896b948fab85bcb7178b6bdf36ac840bd2a2beeca2762e30,ab52fb131fd91afedb7978fc20433424fb10b9520ee69f5c426175f54645bb95,5501cd7674a66659d527c388ac436fd016205c2344779376c434560bd1e9667b,disconnected=true;ceiling=true
25,learned_negative_disconnected,8100000,2,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,28,5e920848b1472e8a61d46ab2504dc0e8e04643be23939e9ae171f9ec7a24acec,34f87be0678c153887b07e19385d4294880a4ff97f86f9d0d235f71e4aead299,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,137afe4e8e93b63863662afc9979b329076db4e742635ef544401fd02574a932,ab52fb131fd91afedb7978fc20433424fb10b9520ee69f5c426175f54645bb95,5501cd7674a66659d527c388ac436fd016205c2344779376c434560bd1e9667b,disconnected=true;ceiling=true
26,learned_negative_not_traversed,8100000,2,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,33,99530603162c7fb6bf03457170966a74e7ebe87b1f58ad9cec01f6689e044bff,f7873fc1a9713de0bf3299158fc0113391258dc5b0644d8c570a2d55970af478,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,96bd1e51d813de0fbf1dd22c514694dc6219336f6a310023bc008557c39ce9b0,f4adc945e98985781bd70d7cea56c2e042d8713e2bf6f8fa605645e5714fa6cd,05b523ab64e54054196fc35403ebeb08ac4d4644523ac2b70c3ba322e7eaff95,contact_fires=0
26,learned_negative_not_traversed,8100000,2,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,33,99530603162c7fb6bf03457170966a74e7ebe87b1f58ad9cec01f6689e044bff,f7873fc1a9713de0bf3299158fc0113391258dc5b0644d8c570a2d55970af478,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e18ccd772783993ea9155f1569a0700beaea73613fb15c9ae6a8d0639d3b7049,f6ae0ffc8399e720d52f09fb6f2c6a6146cb90d89aecc271c813d853a5410759,f4adc945e98985781bd70d7cea56c2e042d8713e2bf6f8fa605645e5714fa6cd,05b523ab64e54054196fc35403ebeb08ac4d4644523ac2b70c3ba322e7eaff95,contact_fires=0
27,fresh_recurrence_packing,8100000,2,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,dfdf94ba72f283afbf0da1b0c0276b02aab7ef2166930267659291be77460c21,0c109b619310961a9809c6342ba0a4b4b5d9c73c8a33dfb8a4aa43ae04b8b4ca,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,02a5923bf285404ff619298256d29559eb2533d15e1ec4cbb61820b35505be0b,89dd0bdc8d07ea4828a53ebc73071028652e27e080bc03d52f05a0d9993b2aff,e904a1b8b1c8feb59cb7c82ece7c95dc354232e283caf2e24dea4676ebc3d726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
27,fresh_recurrence_packing,8100000,2,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,16,dfdf94ba72f283afbf0da1b0c0276b02aab7ef2166930267659291be77460c21,0c109b619310961a9809c6342ba0a4b4b5d9c73c8a33dfb8a4aa43ae04b8b4ca,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,e92ecdabbb4d04cf08e1bc48ea4a2732fac6669dec097a5ac6ba47d69fba06ef,427eb6d84d4625b2acde0938917aa079f78111a80a2448ad7f0e845a1b26fc1e,89dd0bdc8d07ea4828a53ebc73071028652e27e080bc03d52f05a0d9993b2aff,e904a1b8b1c8feb59cb7c82ece7c95dc354232e283caf2e24dea4676ebc3d726,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
28,learned_negative_stabilizes,8100000,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,e26f6db9c8ddf8b0961ab2dfcb817234a0c1cca424c369887333d286bb76544b,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
28,learned_negative_stabilizes,8100000,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,bf95f00eac8569b0ed375bf182914cef60886e900aa042224491c26dabe651af,a0c904134ca8323c06bf3fbaf68c0f3434aae0da104969b6c0f3ba3ab23b2c50,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
29,no_modulation_no_selection,8100000,3,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,54,fb594eaeaa548acf7943bad1e6202b991b5f71273b214d9e75c37e79be2480bb,65d37ac293ef19bfe419cb49d8ba34c5e9775e68236433283e91dfd0004d73b0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,01495d8a44e192dc2dad7ccb918f2980289417e0eb6d005ce2e77d3f510045a1,1a7efab6ea56c18b43e0172c84f95ed9ea7574b6df458e04b62b6b6b25ef2609,269580de7951acdb0c0f17ce3b5d9d8f0defea4e60af56524f3d61c00a066240,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
29,no_modulation_no_selection,8100000,3,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,54,fb594eaeaa548acf7943bad1e6202b991b5f71273b214d9e75c37e79be2480bb,65d37ac293ef19bfe419cb49d8ba34c5e9775e68236433283e91dfd0004d73b0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,9c455ae357e2ceb2a0ab89eecb949f45711abccbbfda9b11e7e03279a829df25,d770baeca5952417ba8ec9236115d3de4332f372fc5c436336a127e17c134f05,1a7efab6ea56c18b43e0172c84f95ed9ea7574b6df458e04b62b6b6b25ef2609,269580de7951acdb0c0f17ce3b5d9d8f0defea4e60af56524f3d61c00a066240,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
30,candidate_identity_sign_order_permutation,8100000,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,494c18393f54e3a6f7efb0ed5342b90d6342e8d83fb3692ea792114332d3b27c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,0bba6e49845985234228d80a7c4a520a95fd906ea09129b60e314b1b41fdc431,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
30,candidate_identity_sign_order_permutation,8100000,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,494c18393f54e3a6f7efb0ed5342b90d6342e8d83fb3692ea792114332d3b27c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,0c23f90f2c37a2e5f715b32deb0388334458ac85e5d7ddec491fb42fd1cdf781,0e008765d41ab5a09a7d862b74ddfd040f5df581942b11de943844d5611b136a,19ff489c58e5ce0e4682841158f514e8fad0bd0ad0bcbc7d08a393f6bad58cd0,ba3b45f4ab081da6e07fc53aa797737a1fba2fbf79e1f18beb4f0b087ac21c63,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
31,inhibitory_location_permutation,8100000,3,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,83ddc55c68eaf502b55e292c6c258267451287846093e64b866c41fab0dec528,eec252e1ab0817d346fddccd12bdf09538202bb904cb4917704c6005a9e1b58a,03b8f86e33d7b40b662bbf6338ec2bd3986989b521a0743c1ff1fbc86bb7e96e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
31,inhibitory_location_permutation,8100000,3,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,17,532377613e2b099f702c104677a13dee1f067d4e6262f0c3a0e52a4b95f7f17e,a6cdb4d82ecf8781a240fd0236004b54fc76aff6aca67f4caa94f7a00c56f12b,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,61979003dba20d495ac6b373875aaf18088b61215f4ef771734c07c86bcb96cb,53b03024e450538adf9f3247a65ac1377f5aa70953359b806f054c45a116a40c,eec252e1ab0817d346fddccd12bdf09538202bb904cb4917704c6005a9e1b58a,03b8f86e33d7b40b662bbf6338ec2bd3986989b521a0743c1ff1fbc86bb7e96e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
32,irrelevant_negative_not_retained,8100000,3,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,17,d24999e825faaf91507ef93ed0c69af97a3e75efb7b1157bf40f818dbb25153c,63732ca42f2103f8d5dd80d6087fab6c2a32d4336222235499bbd755ef45d65a,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,efa8e64cdcc0741270536ac0bebe263e45529002313541daa1b1e310c3ba3173,9059d2d046c4d49852567eedb702344c38244c6c47a5bfe5f6261fdad01fe768,f917a6af476266833a1918f5133debed6a18b131392df7c6f17511dcc5dc86a2,useful_live=true;others_gone=true;fires=1/1
32,irrelevant_negative_not_retained,8100000,3,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,17,d24999e825faaf91507ef93ed0c69af97a3e75efb7b1157bf40f818dbb25153c,4a4eb7e4ce0bdf7fa212977fb59aee2623eda0602d8ef16b89ffc593d7863245,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,41e1922c3cb361b2033ddf473cd034cd05dcd7cc52fe045617fb20a6890688db,514b4bd2fc3b6ce1d31e60cb4cd9535826d09f039b8526753a714dc30b58a659,9059d2d046c4d49852567eedb702344c38244c6c47a5bfe5f6261fdad01fe768,f917a6af476266833a1918f5133debed6a18b131392df7c6f17511dcc5dc86a2,useful_live=true;others_gone=true;fires=1/1
33,useful_positive_selection_control,8100000,3,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,15,2d9263e407287e2ab13605d1b5a193b150ebb00b3f3e70d5798ae8c00699f455,285fc4b3968dc0f542a2d85db51934d374d8c9e85ac347d22e18a1664e0b1eb7,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,72e3594dff6b00926f12a5cf1c7a270590eda7355ea2bea3828a68f0e7a11063,8dbd2dbe7da1d1357c3e19237523588b8c6114502b78c821eabe7cb433b056b0,0025546c268ddb4e23d25514a37157904c535ff2d775301e05c640bdfdfdb8a5,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
33,useful_positive_selection_control,8100000,3,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,15,2d9263e407287e2ab13605d1b5a193b150ebb00b3f3e70d5798ae8c00699f455,285fc4b3968dc0f542a2d85db51934d374d8c9e85ac347d22e18a1664e0b1eb7,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,c70344d84696005679ff8610446d4b2d5c2c728800fd2a5e5928f8770214de13,310f67f4a5f52da13b8e80ff81a06386840245c3937d2425218b369316cb781a,8dbd2dbe7da1d1357c3e19237523588b8c6114502b78c821eabe7cb433b056b0,0025546c268ddb4e23d25514a37157904c535ff2d775301e05c640bdfdfdb8a5,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
34,learned_negative_disconnected,8100000,3,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,29,c252502e8ffda9c2471c43be169c7d4c36f8ad40624b914857aa4abb69167e91,4029b75db4609d69772e26fe2af75b94a1e26d3013ac36d30d312a7e1a953445,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,4fccbb653d1fa126522f6b94adcfbf68265a16d2820b4dbb820e358b16017b1d,90991a996ccbf3ba7b733ba99f88b5cd8f6affca9131dba9dc53714b921eb251,f33b7b92e727719c961b88717eb6318ef5f2ac8309fd522b7a035db7e3a106af,disconnected=true;ceiling=true
34,learned_negative_disconnected,8100000,3,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,29,c252502e8ffda9c2471c43be169c7d4c36f8ad40624b914857aa4abb69167e91,4029b75db4609d69772e26fe2af75b94a1e26d3013ac36d30d312a7e1a953445,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,da7801972eeae459c0a8a849b614cd7b85cc0a0a7338c0e060b0a141caa4c7b6,ca517117af3f593d7da641a46d3020338cfabc5586cbb1d1a600d293ce9e928c,90991a996ccbf3ba7b733ba99f88b5cd8f6affca9131dba9dc53714b921eb251,f33b7b92e727719c961b88717eb6318ef5f2ac8309fd522b7a035db7e3a106af,disconnected=true;ceiling=true
