row_type,protocol,smoke,passed,arm,seed_index,episode,competent,competent_seeds,total_seeds,first_roles_episode,first_success_episode,competence_episode,learned_roles,live_arrows,consolidated_arrows,correct_program_arrows,proposed_arrows,pruned_arrows,actual_success,topology_correct,held_out_correct,held_out_total,role_transfer_correct,role_transfer_total,explicit_answers,queues_empty,activity_limit_hits,fallbacks,permanent_source_identities,fingerprint_unchanged,duplicate_deterministic,training_work,evaluation_work,permanent_bytes,p0_anchor,p3_anchor,gate,gate_passed,workspaces_created,workspaces_destroyed,maximum_live_workspaces
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,frozen-ancestry-and-isolation,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,substrate-native-oracle-execution,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,opaque-reflected-boundary,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,anonymous-reflected-role-formation,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,symmetric-impossible-role-discipline,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,frozen-p0-p3-positive-anchors,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,fresh-integrated-competence,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,held-out-execution-transfer,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,four-arrow-learned-topology,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,controls-discriminate,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,read-only-determinism,true,19236621,19236621,2
gate,reflected-program-discovery-rp0a-v1,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,accounting-and-lifecycle,true,19236621,19236621,2
