row_type,protocol,mode,claim_eligible,passed,seed,scale,depth,population,generation,process,context,parent_work,child_work,acquisition_work,installation_work,incremental_bytes,maintenance_work,price_micros,gain_micros,break_even_uses,observable_equal,computationally_useful,economically_justified,structurally_retained,proposed,retained,removed_arrow_firings,asset_instance_id,content_fingerprint,structural_depth,justified_depth,realized_useful_depth,right_censored,collapse_point,learned_motifs,identity_acquisition_work,identity_bytes,generic_runtime,learned_identity_runtime,supplied_same_runtime,same_less_runtime,mature_delta_vs_supplied,identity_break_even_uses,fallback_distance,recovery_work,status,name,diagnostic
scale,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S0,8,16,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,false,compaction,2,860,26,96,18,36,54,18,21,,,,,functional:0;computational:0;economic:0;over:0;under:0
identity,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S0,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2,860,26,96,18,36,54,18,,,,EXPENSIVE,,
scale,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,32,64,,,,,,,,,,,,,,,,,4,3,,,,3,3,3,false,none,2,860,26,312,18,52,70,18,6,,,,,functional:3;computational:3;economic:3;over:0;under:0
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,1,,,162,120,640,0,114,0,0,42000000,16,true,true,true,true,2,2,16,10865649728003702239,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,1,,,162,120,640,0,114,0,1,41999886,16,true,true,true,true,2,2,16,10865649728003702239,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,1,,,162,120,640,0,114,0,10,41998860,16,true,true,true,true,2,2,16,10865649728003702239,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,1,,,162,120,640,0,114,0,100,41988600,16,true,true,true,true,2,2,16,10865649728003702239,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,1,,,162,120,640,0,114,0,1000,41886000,16,true,true,true,true,2,2,16,10865649728003702239,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,2,,,120,83,437,0,58,0,0,37000000,12,true,true,true,true,1,1,8,10864696451422232527,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,2,,,120,83,437,0,58,0,1,36999942,12,true,true,true,true,1,1,8,10864696451422232527,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,2,,,120,83,437,0,58,0,10,36999420,12,true,true,true,true,1,1,8,10864696451422232527,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,2,,,120,83,437,0,58,0,100,36994200,12,true,true,true,true,1,1,8,10864696451422232527,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,2,,,120,83,437,0,58,0,1000,36942000,12,true,true,true,true,1,1,8,10864696451422232527,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,3,,,83,70,290,0,60,0,0,13000000,23,true,true,true,true,1,1,4,10867563977748039140,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,3,,,83,70,290,0,60,0,1,12999940,23,true,true,true,true,1,1,4,10867563977748039140,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,3,,,83,70,290,0,60,0,10,12999400,23,true,true,true,true,1,1,4,10867563977748039140,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,3,,,83,70,290,0,60,0,100,12994000,23,true,true,true,true,1,1,4,10867563977748039140,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,,,3,,,83,70,290,0,60,0,1000,12940000,23,true,true,true,true,1,1,4,10867563977748039140,15420623746125489432,,,,,,,,,,,,,,,,,,,
identity,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S1,32,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,860,26,312,18,52,70,18,,,,EXPENSIVE,,
scale,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,128,256,,,,,,,,,,,,,,,,,6,5,,,,5,5,5,false,none,2,860,26,1176,18,106,124,18,2,,,,,functional:5;computational:5;economic:5;over:0;under:0
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,1,,,594,360,2368,0,114,0,0,234000000,11,true,true,true,true,2,2,64,16793183365860070207,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,1,,,594,360,2368,0,114,0,1,233999886,11,true,true,true,true,2,2,64,16793183365860070207,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,1,,,594,360,2368,0,114,0,10,233998860,11,true,true,true,true,2,2,64,16793183365860070207,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,1,,,594,360,2368,0,114,0,100,233988600,11,true,true,true,true,2,2,64,16793183365860070207,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,1,,,594,360,2368,0,114,0,1000,233886000,11,true,true,true,true,2,2,64,16793183365860070207,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,2,,,360,227,1373,0,58,0,0,133000000,11,true,true,true,true,1,1,32,16792230089278600495,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,2,,,360,227,1373,0,58,0,1,132999942,11,true,true,true,true,1,1,32,16792230089278600495,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,2,,,360,227,1373,0,58,0,10,132999420,11,true,true,true,true,1,1,32,16792230089278600495,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,2,,,360,227,1373,0,58,0,100,132994200,11,true,true,true,true,1,1,32,16792230089278600495,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,2,,,360,227,1373,0,58,0,1000,132942000,11,true,true,true,true,1,1,32,16792230089278600495,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,3,,,227,166,830,0,60,0,0,61000000,14,true,true,true,true,1,1,16,16795097615604407108,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,3,,,227,166,830,0,60,0,1,60999940,14,true,true,true,true,1,1,16,16795097615604407108,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,3,,,227,166,830,0,60,0,10,60999400,14,true,true,true,true,1,1,16,16795097615604407108,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,3,,,227,166,830,0,60,0,100,60994000,14,true,true,true,true,1,1,16,16795097615604407108,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,3,,,227,166,830,0,60,0,1000,60940000,14,true,true,true,true,1,1,16,16795097615604407108,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,4,,,166,137,575,0,64,0,0,29000000,20,true,true,true,true,1,1,8,16794143239511309185,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,4,,,166,137,575,0,64,0,1,28999936,20,true,true,true,true,1,1,8,16794143239511309185,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,4,,,166,137,575,0,64,0,10,28999360,20,true,true,true,true,1,1,8,16794143239511309185,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,4,,,166,137,575,0,64,0,100,28993600,20,true,true,true,true,1,1,8,16794143239511309185,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,4,,,166,137,575,0,64,0,1000,28936000,20,true,true,true,true,1,1,8,16794143239511309185,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,5,,,137,124,452,0,72,0,0,13000000,35,true,true,true,true,1,1,4,16789358164906281038,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,5,,,137,124,452,0,72,0,1,12999928,35,true,true,true,true,1,1,4,16789358164906281038,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,5,,,137,124,452,0,72,0,10,12999280,35,true,true,true,true,1,1,4,16789358164906281038,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,5,,,137,124,452,0,72,0,100,12992800,35,true,true,true,true,1,1,4,16789358164906281038,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,,,5,,,137,124,452,0,72,0,1000,12928000,35,true,true,true,true,1,1,4,16789358164906281038,3863794100691136168,,,,,,,,,,,,,,,,,,,
identity,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S2,128,256,,,,,,,,,,,,,,,,,,,,,,,,,,,2,860,26,1176,18,106,124,18,,,,EXPENSIVE,,
scale,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,512,1024,,,,,,,,,,,,,,,,,7,6,,,,6,6,6,true,none,2,860,26,4632,18,317,335,18,1,,,,,functional:6;computational:6;economic:6;over:0;under:0
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,1,,,2322,1320,9280,0,114,0,0,1002000000,10,true,true,true,true,2,2,256,11472719992478958783,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,1,,,2322,1320,9280,0,114,0,1,1001999886,10,true,true,true,true,2,2,256,11472719992478958783,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,1,,,2322,1320,9280,0,114,0,10,1001998860,10,true,true,true,true,2,2,256,11472719992478958783,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,1,,,2322,1320,9280,0,114,0,100,1001988600,10,true,true,true,true,2,2,256,11472719992478958783,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,1,,,2322,1320,9280,0,114,0,1000,1001886000,10,true,true,true,true,2,2,256,11472719992478958783,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,2,,,1320,803,5117,0,58,0,0,517000000,10,true,true,true,true,1,1,128,11471766715897489071,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,2,,,1320,803,5117,0,58,0,1,516999942,10,true,true,true,true,1,1,128,11471766715897489071,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,2,,,1320,803,5117,0,58,0,10,516999420,10,true,true,true,true,1,1,128,11471766715897489071,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,2,,,1320,803,5117,0,58,0,100,516994200,10,true,true,true,true,1,1,128,11471766715897489071,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,2,,,1320,803,5117,0,58,0,1000,516942000,10,true,true,true,true,1,1,128,11471766715897489071,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,3,,,803,550,2990,0,60,0,0,253000000,12,true,true,true,true,1,1,64,11474634242223295684,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,3,,,803,550,2990,0,60,0,1,252999940,12,true,true,true,true,1,1,64,11474634242223295684,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,3,,,803,550,2990,0,60,0,10,252999400,12,true,true,true,true,1,1,64,11474634242223295684,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,3,,,803,550,2990,0,60,0,100,252994000,12,true,true,true,true,1,1,64,11474634242223295684,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,3,,,803,550,2990,0,60,0,1000,252940000,12,true,true,true,true,1,1,64,11474634242223295684,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,4,,,550,425,1943,0,64,0,0,125000000,16,true,true,true,true,1,1,32,11473679866130197761,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,4,,,550,425,1943,0,64,0,1,124999936,16,true,true,true,true,1,1,32,11473679866130197761,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,4,,,550,425,1943,0,64,0,10,124999360,16,true,true,true,true,1,1,32,11473679866130197761,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,4,,,550,425,1943,0,64,0,100,124993600,16,true,true,true,true,1,1,32,11473679866130197761,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,4,,,550,425,1943,0,64,0,1000,124936000,16,true,true,true,true,1,1,32,11473679866130197761,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,5,,,425,364,1424,0,72,0,0,61000000,24,true,true,true,true,1,1,16,11468894791525169614,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,5,,,425,364,1424,0,72,0,1,60999928,24,true,true,true,true,1,1,16,11468894791525169614,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,5,,,425,364,1424,0,72,0,10,60999280,24,true,true,true,true,1,1,16,11468894791525169614,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,5,,,425,364,1424,0,72,0,100,60992800,24,true,true,true,true,1,1,16,11468894791525169614,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,5,,,425,364,1424,0,72,0,1000,60928000,24,true,true,true,true,1,1,16,11468894791525169614,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,6,,,364,335,1169,0,88,0,0,29000000,41,true,true,true,true,1,1,8,11467940415432071691,7527151098982031856,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,6,,,364,335,1169,0,88,0,1,28999912,41,true,true,true,true,1,1,8,11467940415432071691,7527151098982031856,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,6,,,364,335,1169,0,88,0,10,28999120,41,true,true,true,true,1,1,8,11467940415432071691,7527151098982031856,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,6,,,364,335,1169,0,88,0,100,28991200,41,true,true,true,true,1,1,8,11467940415432071691,7527151098982031856,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,,,6,,,364,335,1169,0,88,0,1000,28912000,41,true,true,true,true,1,1,8,11467940415432071691,7527151098982031856,,,,,,,,,,,,,,,,,,,
identity,ffs-same0-learned-correspondence-v1,definitive,true,true,1,S3,512,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,2,860,26,4632,18,317,335,18,,,,EXPENSIVE,,
scale,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,128,64,,,,,,,,,,,,,,,,,6,5,,,,5,5,5,false,none,2,860,26,1176,18,106,124,18,2,,,,,functional:5;computational:5;economic:5;over:0;under:0
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,1,,,594,360,2368,0,114,0,0,234000000,11,true,true,true,true,2,2,64,5029211230155209343,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,1,,,594,360,2368,0,114,0,1,233999886,11,true,true,true,true,2,2,64,5029211230155209343,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,1,,,594,360,2368,0,114,0,10,233998860,11,true,true,true,true,2,2,64,5029211230155209343,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,1,,,594,360,2368,0,114,0,100,233988600,11,true,true,true,true,2,2,64,5029211230155209343,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,1,,,594,360,2368,0,114,0,1000,233886000,11,true,true,true,true,2,2,64,5029211230155209343,474251966976255625,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,2,,,360,227,1373,0,58,0,0,133000000,11,true,true,true,true,1,1,32,5028257953573739631,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,2,,,360,227,1373,0,58,0,1,132999942,11,true,true,true,true,1,1,32,5028257953573739631,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,2,,,360,227,1373,0,58,0,10,132999420,11,true,true,true,true,1,1,32,5028257953573739631,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,2,,,360,227,1373,0,58,0,100,132994200,11,true,true,true,true,1,1,32,5028257953573739631,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,2,,,360,227,1373,0,58,0,1000,132942000,11,true,true,true,true,1,1,32,5028257953573739631,6907006314052578175,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,3,,,227,166,830,0,60,0,0,61000000,14,true,true,true,true,1,1,16,5031125479899546244,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,3,,,227,166,830,0,60,0,1,60999940,14,true,true,true,true,1,1,16,5031125479899546244,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,3,,,227,166,830,0,60,0,10,60999400,14,true,true,true,true,1,1,16,5031125479899546244,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,3,,,227,166,830,0,60,0,100,60994000,14,true,true,true,true,1,1,16,5031125479899546244,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,3,,,227,166,830,0,60,0,1000,60940000,14,true,true,true,true,1,1,16,5031125479899546244,15420623746125489432,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,4,,,166,137,575,0,64,0,0,29000000,20,true,true,true,true,1,1,8,5030171103806448321,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,4,,,166,137,575,0,64,0,1,28999936,20,true,true,true,true,1,1,8,5030171103806448321,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,4,,,166,137,575,0,64,0,10,28999360,20,true,true,true,true,1,1,8,5030171103806448321,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,4,,,166,137,575,0,64,0,100,28993600,20,true,true,true,true,1,1,8,5030171103806448321,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,4,,,166,137,575,0,64,0,1000,28936000,20,true,true,true,true,1,1,8,5030171103806448321,20828639785390060,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,5,,,137,124,452,0,72,0,0,13000000,35,true,true,true,true,1,1,4,5025386029201420174,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,5,,,137,124,452,0,72,0,1,12999928,35,true,true,true,true,1,1,4,5025386029201420174,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,5,,,137,124,452,0,72,0,10,12999280,35,true,true,true,true,1,1,4,5025386029201420174,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,5,,,137,124,452,0,72,0,100,12992800,35,true,true,true,true,1,1,4,5025386029201420174,3863794100691136168,,,,,,,,,,,,,,,,,,,
edge,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,,,5,,,137,124,452,0,72,0,1000,12928000,35,true,true,true,true,1,1,4,5025386029201420174,3863794100691136168,,,,,,,,,,,,,,,,,,,
identity,ffs-same0-learned-correspondence-v1,definitive,true,true,1,depth-only,128,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,860,26,1176,18,106,124,18,,,,EXPENSIVE,,
