case_id,family,initial_phase,initial_resistance,delay,mechanics,trajectory,eligibility_events,pressure_ticks,eligible_pressure_observed,eligible_pressure_unchanged,ineligible_pressure_observed,ineligible_pressure_reduced,event_live_before,event_eligible_before,event_participation_before,event_support_before,event_resistance_before,event_support_after,event_resistance_after,renewal_attempted_live,maximum_resistance,final_live,final_resistance,final_coupling,final_participation,final_support,physical_work,drive_deliveries,modulatory_deliveries,local_updates,proposals,deallocations,final_tick,final_pressure_phase,trace_hash,body_hash,naturally_quiescent
197,same_path_renewal,2,2,4,production,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;before_event@6/1/2/1/1/3317760000/0;after_event@6/1/2/1/1/7612727296/0;settled@7/1/2/1/1/7136931840/0;settled@8/1/2/1/1/6690873600/0;settled@9/1/2/1/1/6272694000/0;settled@10/1/2/1/1/5880650625/0;settled@11/1/1/1/0/5513109960/0;settled@12/1/1/1/0/5168540587/0;settled@13/1/1/1/0/4845506800/0;settled@14/1/1/1/0/4542662625/0;settled@15/1/1/1/0/4258746210/0;settled@16/1/1/1/0/3992574571/0;settled@17/1/1/1/0/3743038660/0;settled@18/1/1/1/0/3509098743/0;settled@19/1/1/1/0/3289780071/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6|6:10,10|20|30|40|50|60,1,1,1,1,1,1,3317760000,0,2,0,2,1,2,0,0,1,0,0,7,6,0,0,0,1,62,2,4d3c43252920170805cd6af8aa975286956dcb9dac1802c47da94ad2254c84ba,8f5bdd00135cb1066ab10cede0976dd2e24d81512bf969df179863ab43e5722a,1
198,same_path_renewal,2,2,5,reference,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;before_event@7/1/1/1/0/3110400000/0;after_event@7/1/1/1/1/7405367296/0;settled@8/1/1/1/1/6942531840/0;settled@9/1/1/1/1/6508623600/0;settled@10/1/1/1/1/6101834625/0;settled@11/1/1/1/1/5720469960/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6|7:11,10|20|30|40|50|60,1,1,0,0,1,0,3110400000,0,1,0,1,1,2,0,0,1,0,0,7,6,0,0,0,1,62,2,212542bdc2757d2598f0a82d03fdc2f0da4cc6c4f0977d77b4f86674c0e1e44a,eeddce0c3fdf626b0fded8170e52fc07ef049c3dadab5688fb9c77c7efe90a9f,1
198,same_path_renewal,2,2,5,production,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;before_event@7/1/1/1/0/3110400000/0;after_event@7/1/1/1/1/7405367296/0;settled@8/1/1/1/1/6942531840/0;settled@9/1/1/1/1/6508623600/0;settled@10/1/1/1/1/6101834625/0;settled@11/1/1/1/1/5720469960/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6|7:11,10|20|30|40|50|60,1,1,0,0,1,0,3110400000,0,1,0,1,1,2,0,0,1,0,0,7,6,0,0,0,1,62,2,212542bdc2757d2598f0a82d03fdc2f0da4cc6c4f0977d77b4f86674c0e1e44a,eeddce0c3fdf626b0fded8170e52fc07ef049c3dadab5688fb9c77c7efe90a9f,1
199,same_path_renewal,2,2,8,reference,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;settled@8/1/1/1/0/2916000000/0;settled@9/1/1/1/0/2733750000/0;settled@10/0/0/1/0/0/0;before_event@10/0/0/1/0/0/0;after_event@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6,10|20|30|40|50|60,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,5,0,0,0,1,62,2,beeacadf807ab606cf5149b10585d419bf27a34c3c17971d81fe5d36e945293c,5c6ba5df5964563797357653c25d84274b1e29fab0bfe2175989e4edf650e1ab,1
199,same_path_renewal,2,2,8,production,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;settled@8/1/1/1/0/2916000000/0;settled@9/1/1/1/0/2733750000/0;settled@10/0/0/1/0/0/0;before_event@10/0/0/1/0/0/0;after_event@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6,10|20|30|40|50|60,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,5,0,0,0,1,62,2,beeacadf807ab606cf5149b10585d419bf27a34c3c17971d81fe5d36e945293c,5c6ba5df5964563797357653c25d84274b1e29fab0bfe2175989e4edf650e1ab,1
200,same_path_renewal,2,2,12,reference,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;settled@8/1/1/1/0/2916000000/0;settled@9/1/1/1/0/2733750000/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;before_event@14/0/0/1/0/0/0;after_event@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6,10|20|30|40|50|60,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,5,0,0,0,1,62,2,c8f4c774320a48089879f73f7fe543b275915efb1d0495c3dda3b24b859d050b,3c575a43e50d9ff51f99c0898e4d639856d8162339c3217b7bcf4993d2134148,1
200,same_path_renewal,2,2,12,production,initial@2/1/2/1/0/0/0;after_initial@2/1/2/1/1/4294967296/0;settled@3/1/2/1/1/4026531840/0;settled@4/1/2/1/1/3774873600/0;settled@5/1/2/1/1/3538944000/0;settled@6/1/2/1/1/3317760000/0;settled@7/1/1/1/0/3110400000/0;settled@8/1/1/1/0/2916000000/0;settled@9/1/1/1/0/2733750000/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;before_event@14/0/0/1/0/0/0;after_event@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6,10|20|30|40|50|60,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,5,0,0,0,1,62,2,c8f4c774320a48089879f73f7fe543b275915efb1d0495c3dda3b24b859d050b,3c575a43e50d9ff51f99c0898e4d639856d8162339c3217b7bcf4993d2134148,1
201,dormant,2,4,none,reference,initial@2/1/4/1/0/0/0;settled@3/1/4/1/0/0/0;settled@4/1/4/1/0/0/0;settled@5/1/4/1/0/0/0;settled@6/1/4/1/0/0/0;settled@7/1/4/1/0/0/0;settled@8/1/4/1/0/0/0;settled@9/1/4/1/0/0/0;settled@10/1/3/1/0/0/0;settled@11/1/3/1/0/0/0;settled@12/1/3/1/0/0/0;settled@13/1/3/1/0/0/0;settled@14/1/3/1/0/0/0;settled@15/1/3/1/0/0/0;settled@16/1/3/1/0/0/0;settled@17/1/3/1/0/0/0;settled@18/1/3/1/0/0/0;settled@19/1/3/1/0/0/0;settled@20/1/2/1/0/0/0;settled@21/1/2/1/0/0/0;settled@22/1/2/1/0/0/0;settled@23/1/2/1/0/0/0;settled@24/1/2/1/0/0/0;settled@25/1/2/1/0/0/0;settled@26/1/2/1/0/0/0;settled@27/1/2/1/0/0/0;settled@28/1/2/1/0/0/0;settled@29/1/2/1/0/0/0;settled@30/1/1/1/0/0/0;settled@31/1/1/1/0/0/0;settled@32/1/1/1/0/0/0;settled@33/1/1/1/0/0/0;settled@34/1/1/1/0/0/0;settled@35/1/1/1/0/0/0;settled@36/1/1/1/0/0/0;settled@37/1/1/1/0/0/0;settled@38/1/1/1/0/0/0;settled@39/1/1/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,,10|20|30|40|50|60,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,62,2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,16ea4c63d0eb615af2092ac55ed13f0fc4301f3f7982c895b9ba5024ba01be61,1
201,dormant,2,4,none,production,initial@2/1/4/1/0/0/0;settled@3/1/4/1/0/0/0;settled@4/1/4/1/0/0/0;settled@5/1/4/1/0/0/0;settled@6/1/4/1/0/0/0;settled@7/1/4/1/0/0/0;settled@8/1/4/1/0/0/0;settled@9/1/4/1/0/0/0;settled@10/1/3/1/0/0/0;settled@11/1/3/1/0/0/0;settled@12/1/3/1/0/0/0;settled@13/1/3/1/0/0/0;settled@14/1/3/1/0/0/0;settled@15/1/3/1/0/0/0;settled@16/1/3/1/0/0/0;settled@17/1/3/1/0/0/0;settled@18/1/3/1/0/0/0;settled@19/1/3/1/0/0/0;settled@20/1/2/1/0/0/0;settled@21/1/2/1/0/0/0;settled@22/1/2/1/0/0/0;settled@23/1/2/1/0/0/0;settled@24/1/2/1/0/0/0;settled@25/1/2/1/0/0/0;settled@26/1/2/1/0/0/0;settled@27/1/2/1/0/0/0;settled@28/1/2/1/0/0/0;settled@29/1/2/1/0/0/0;settled@30/1/1/1/0/0/0;settled@31/1/1/1/0/0/0;settled@32/1/1/1/0/0/0;settled@33/1/1/1/0/0/0;settled@34/1/1/1/0/0/0;settled@35/1/1/1/0/0/0;settled@36/1/1/1/0/0/0;settled@37/1/1/1/0/0/0;settled@38/1/1/1/0/0/0;settled@39/1/1/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,,10|20|30|40|50|60,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,62,2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,16ea4c63d0eb615af2092ac55ed13f0fc4301f3f7982c895b9ba5024ba01be61,1
202,used_no_consequence,2,4,none,reference,initial@2/1/4/1/0/0/0;after_initial@2/1/4/1/1/4294967296/0;settled@3/1/4/1/1/4026531840/0;settled@4/1/4/1/1/3774873600/0;settled@5/1/4/1/1/3538944000/0;settled@6/1/4/1/1/3317760000/0;settled@7/1/3/1/0/3110400000/0;settled@8/1/3/1/0/2916000000/0;settled@9/1/3/1/0/2733750000/0;settled@10/1/2/1/0/2562890625/0;settled@11/1/2/1/0/2402709960/0;settled@12/1/2/1/0/2252540587/0;settled@13/1/2/1/0/2111756800/0;settled@14/1/2/1/0/1979772000/0;settled@15/1/2/1/0/1856036250/0;settled@16/1/2/1/0/1740033984/0;settled@17/1/2/1/0/1631281860/0;settled@18/1/2/1/0/1529326743/0;settled@19/1/2/1/0/1433743821/0;settled@20/1/1/1/0/1344134832/0;settled@21/1/1/1/0/1260126405/0;settled@22/1/1/1/0/1181368504/0;settled@23/1/1/1/0/1107532972/0;settled@24/1/1/1/0/1038312161/0;settled@25/1/1/1/0/973417650/0;settled@26/1/1/1/0/912579046/0;settled@27/1/1/1/0/855542855/0;settled@28/1/1/1/0/802071426/0;settled@29/1/1/1/0/751941961/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0;settled@61/0/0/1/0/0/0;settled@62/0/0/1/0/0/0,2:6,10|20|30|40|50|60,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,3,0,0,0,1,62,2,f6a4e49334b1cb98e850726b1f9f818c7b95e9db56f58e0af0574387e779d607,a6e8396ddb40712cbb67e4937bbae6b787caaf5d33d03b8fd50db45caccd5005,1
