case_id,sections,profile,topology,phase,excitation_q32,excitation,inhibition_q32,inhibition,threshold,delay_ab,delay_ba,class,excite_a_fires,excite_b_fires,inhibitor_a_fires,inhibitor_b_fires,positive_incidences,relay_incidences,negative_incidences,first_firings,continuation_firings,period_firings,period_ticks,scheduled_deliveries,continuation_deliveries,physical_work,final_tick,pending,naturally_quiescent,first_ceiling,continuation_ceiling,initial_couplings,final_couplings,initial_resistances,final_resistances,trace_hash,continuation_trace_hash,body_hash,replay_exact,mechanics_exact,integrity_pass
91,threshold_section,core_b,cycle,rs1_phase,4294967296,1,17179869184,4,1,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,7f598951d38895c523c78037e3e6c1bd00a5e497bbaf5142fc8385cff37eaa95,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,66f0e6daf76412e96ccd0a9ed8ee9bb4bdd001f7db4bbd53b1b9a89461f19040,true,true,true
92,efficacy_plane,rs1_style,cycle,rs1_phase,4294967296,1,17179869184,4,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,664ee3e970d16243c9111ce413ff0d476ede0f5320acb1038e752280793d3477,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d69f59cfab03ee711bb849cc4e54aed0464f884b0c5648869d4e8058c06fda4f,true,true,true
92,efficacy_plane,core_b,cycle,rs1_phase,4294967296,1,17179869184,4,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296|4294967296|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,664ee3e970d16243c9111ce413ff0d476ede0f5320acb1038e752280793d3477,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d69f59cfab03ee711bb849cc4e54aed0464f884b0c5648869d4e8058c06fda4f,true,true,true
93,threshold_section,rs1_style,cycle,rs1_phase,4294967296,1,34359738368,8,1,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,6acf693fdba32d975b3fb5ff83b36670ff119b4579419d7e90451d9f430847e7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,26eda5cf6e696e958ef57c0b31c662c5aded9585a4fda59095ef369850a566d0,true,true,true
93,threshold_section,core_b,cycle,rs1_phase,4294967296,1,34359738368,8,1,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,6acf693fdba32d975b3fb5ff83b36670ff119b4579419d7e90451d9f430847e7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,26eda5cf6e696e958ef57c0b31c662c5aded9585a4fda59095ef369850a566d0,true,true,true
94,efficacy_plane,rs1_style,cycle,rs1_phase,4294967296,1,34359738368,8,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,97ccc6a00202bff297310749528d4b739d70908f69dd521b92a133366884b0f1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,230e64c4e1cd6432a9cb5f0923f5e6cdc2df4f3111e590b58eabea304805d190,true,true,true
94,efficacy_plane,core_b,cycle,rs1_phase,4294967296,1,34359738368,8,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296|4294967296|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,97ccc6a00202bff297310749528d4b739d70908f69dd521b92a133366884b0f1,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,230e64c4e1cd6432a9cb5f0923f5e6cdc2df4f3111e590b58eabea304805d190,true,true,true
95,threshold_section,rs1_style,cycle,rs1_phase,4294967296,1,68719476736,16,1,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,56d62aed33df6669ef05db9d5c2448b4cbb9f8b1cbb18a965ad3731feef9e61e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3ca537fa4c6639fb2eab48905a33948ed4628ad0235d29773d32d89d42bf3192,true,true,true
95,threshold_section,core_b,cycle,rs1_phase,4294967296,1,68719476736,16,1,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,56d62aed33df6669ef05db9d5c2448b4cbb9f8b1cbb18a965ad3731feef9e61e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3ca537fa4c6639fb2eab48905a33948ed4628ad0235d29773d32d89d42bf3192,true,true,true
96,efficacy_plane,rs1_style,cycle,rs1_phase,4294967296,1,68719476736,16,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,dcdc8dc42a461359bdff6d6249ee4b74c5d7194cf61818b9c028d5fc3d37065d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0c4d009727e2c2d4ed24e415fb28d3535d90cd9f77c2c2fa7462f4b54ea1e5cf,true,true,true
96,efficacy_plane,core_b,cycle,rs1_phase,4294967296,1,68719476736,16,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296|4294967296|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,dcdc8dc42a461359bdff6d6249ee4b74c5d7194cf61818b9c028d5fc3d37065d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0c4d009727e2c2d4ed24e415fb28d3535d90cd9f77c2c2fa7462f4b54ea1e5cf,true,true,true
97,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,0,0,2,1,1,quiescent,1,0,1,0,2,1,0,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|0|4294967296|0,6442450944|6442450944|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,c9b1a88ed3dde39e7c8737b95a7fde2ed77be65ab805b5888c56725fd5c05787,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,22456188de07bce911689ada2830a3eff23b3dd57cd330dde299d4bdca0a2a2d,true,true,true
98,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,4294967296,1,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-4294967296|4294967296|-4294967296,6442450944|6442450944|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,399c7867693573315bc98ad7e3357ce2f1d988bbd68cc5a594c8f4a1b6228b2b,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,382a8cde605867b74b88202f71b33f744000bb8c8e0bd4bc57590e4c071e5003,true,true,true
99,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,6442450944,1.5,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-6442450944|4294967296|-6442450944,6442450944|6442450944|4294967296|-6442450944|4294967296|-6442450944,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,a6a752a1d3a5eac7331331f8510595aaf02f640ac68e6c418425864adfce2136,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,768d5046b6f455832b90835b69f3bda5db6eaf026d8858478f14576a2d1d524f,true,true,true
100,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,8589934592,2,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-8589934592|4294967296|-8589934592,6442450944|6442450944|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,11843df2f527dda146d83975ba46c03f8c05b14d11c72f42af2e6286c30a0a7c,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6a94bbe559ce413d076ff03e833de6eed5873577df537df4df8b1947c8d1e116,true,true,true
101,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,10737418240,2.5,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-10737418240|4294967296|-10737418240,6442450944|6442450944|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,4a318a90cc25c3faed7f9b6998e0c7807b53f06adf7c838770bf7b12b3cb19da,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,22dc8b713eaa9f5ae1fba97d20885c3cfd225f352806f4ae2853cd778f7d0d5f,true,true,true
102,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,12884901888,3,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-12884901888|4294967296|-12884901888,6442450944|6442450944|4294967296|-12884901888|4294967296|-12884901888,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,33a794520efa1a6c7bf29967e40d708928fba5207110af3b587c5912ee292ec8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2f338b6ff85aa1d822c88680af3201e35c2dfed1f7543950a0456a78de8ce927,true,true,true
103,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,17179869184,4,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-17179869184|4294967296|-17179869184,6442450944|6442450944|4294967296|-17179869184|4294967296|-17179869184,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,eedc841b6181fe28747cd089588467a4ac3f16bfb5c8676c06a0fe3e7006d440,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2a734ed965e5c884f6fd6fbc89f0deff7d91861e0511ae9878a63f3291af57b4,true,true,true
104,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,34359738368,8,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-34359738368|4294967296|-34359738368,6442450944|6442450944|4294967296|-34359738368|4294967296|-34359738368,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,21f04e53da2dd168f36287846c03be7ffbbead9752ac61973e795411f9c6d274,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9b8fd681612dd4df70f104b7b10b9cc2f54e46f3673611a592648e880f3ce9ee,true,true,true
105,efficacy_plane,core_b,cycle,rs1_phase,6442450944,1.5,68719476736,16,2,1,1,quiescent,1,0,1,0,1,1,1,1,0,0,0,4,0,4,1,0,true,false,false,6442450944|6442450944|4294967296|-68719476736|4294967296|-68719476736,6442450944|6442450944|4294967296|-68719476736|4294967296|-68719476736,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,2caa92c679c0ebd60969edfbb5ecef49ba4dedb7966e0a9684407edbbafd2dca,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,79cfdaa532397e0413348c6eba0bd418a7f53e9d8e1be795cc9afe10c8acc220,true,true,true
106,efficacy_plane|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,0,0,2,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|0|4294967296|0,8589934592|8589934592|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,e527497072a31c4e93bddb487ca8795f65ddeba357ccebe60f948faa333d21aa,d158be3bd302007273765711c8d6f5da29576bad64f9ed1264e3a11a37f67c5c,038e66a5794c93e849c6937efc9c3050747bae2d5cf1d34087004e7b228104b2,true,true,true
106,efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,0,0,2,1,1,periodic,48,48,48,48,191,96,0,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|0|4294967296|0,8589934592|8589934592|4294967296|0|4294967296|0,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,e527497072a31c4e93bddb487ca8795f65ddeba357ccebe60f948faa333d21aa,d158be3bd302007273765711c8d6f5da29576bad64f9ed1264e3a11a37f67c5c,038e66a5794c93e849c6937efc9c3050747bae2d5cf1d34087004e7b228104b2,true,true,true
107,efficacy_plane|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,4294967296,1,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|-4294967296|4294967296|-4294967296,8589934592|8589934592|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,8e2523c4cdac62892e21ff01d0c299ae246e17fbffd515557c0f7ecee9febb92,355cedd2d21ae011523de3e5d1cd9eed87c90ebdc92174254aa043a2fec326e7,1523307820858cd7619b9efc0752f5547fb9caa965826b1fce0ed45e7acb73e7,true,true,true
107,efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,4294967296,1,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|-4294967296|4294967296|-4294967296,8589934592|8589934592|4294967296|-4294967296|4294967296|-4294967296,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,8e2523c4cdac62892e21ff01d0c299ae246e17fbffd515557c0f7ecee9febb92,355cedd2d21ae011523de3e5d1cd9eed87c90ebdc92174254aa043a2fec326e7,1523307820858cd7619b9efc0752f5547fb9caa965826b1fce0ed45e7acb73e7,true,true,true
108,efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,6442450944,1.5,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|-6442450944|4294967296|-6442450944,8589934592|8589934592|4294967296|-6442450944|4294967296|-6442450944,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,09758831e27f3a9c3be30cf746ee0a53921be497ebd39c891f856dc9f9f412e9,f6c1639558da694bcdcf97e216b23e092ea365b05e724d7fe5de31879ca9ea9f,fc1a392f3a79ad098ff6cc7dbe73eb81e9274f533725e37e586729fe563268e8,true,true,true
109,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,8589934592,2,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,64293da161f2a07b7e74c7c88d49e171e22e1a6baefd5b97de23f826e5f5c687,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d32e632bd58c60e6ff6bf7475f4430421d3d2a288289067709c2548d57bfeed4,true,true,true
109,delay_section,core_b,cycle,rs1_phase,8589934592,2,8589934592,2,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,64293da161f2a07b7e74c7c88d49e171e22e1a6baefd5b97de23f826e5f5c687,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d32e632bd58c60e6ff6bf7475f4430421d3d2a288289067709c2548d57bfeed4,true,true,true
110,delay_section|efficacy_plane|historical_pair|threshold_section,rs1_style,cycle,rs1_phase,8589934592,2,8589934592,2,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336|4294928641294336,4222e12ddb3a68a31a7b171955177b3526ac688eea5fe88dcb89825869fd9393,33b7ed24bcd2402f01338af4122c7c4e1eab85d11141c2cd11b3934209664e7b,0753fef5768ab99dfdce60c5d579a94a4a80fe9f66fc2283a5ae605eba734914,true,true,true
110,delay_section|efficacy_plane|historical_pair|threshold_section,core_b,cycle,rs1_phase,8589934592,2,8589934592,2,2,1,1,periodic,48,48,48,48,95,96,96,86,10,2,2,256,32,288,95,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688|4294926493810688,4222e12ddb3a68a31a7b171955177b3526ac688eea5fe88dcb89825869fd9393,33b7ed24bcd2402f01338af4122c7c4e1eab85d11141c2cd11b3934209664e7b,0753fef5768ab99dfdce60c5d579a94a4a80fe9f66fc2283a5ae605eba734914,true,true,true
111,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,8589934592,2,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,5a4c6b89b8238af1f4b583896cd23e4213615b6996cc133b5b27c5dfa8c72cfd,a0f17db2801574ea5d0ca4a0acb471298b970c61448f624e32c0b7a398eed125,9b26f4989e4651d497209e087ecc7e27160c78c68c942fd0fd8c5f96b4dc8a0b,true,true,true
111,delay_section,core_b,cycle,rs1_phase,8589934592,2,8589934592,2,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,5a4c6b89b8238af1f4b583896cd23e4213615b6996cc133b5b27c5dfa8c72cfd,a0f17db2801574ea5d0ca4a0acb471298b970c61448f624e32c0b7a398eed125,9b26f4989e4651d497209e087ecc7e27160c78c68c942fd0fd8c5f96b4dc8a0b,true,true,true
112,delay_section,rs1_style,cycle,rs1_phase,8589934592,2,8589934592,2,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712|4294847036915712,70dce2827e907fa00c2589675c1979320fd8cb2b2deb8a68d1b73e65d2bfcf9c,e5047e44057519b23ae7fa0d941072988561144c91b8f009d4dca20b71685f9f,dd7b05f8821daca228bba81438550af6a1a097980bd1a8a225cf90354047ea98,true,true,true
112,delay_section,core_b,cycle,rs1_phase,8589934592,2,8589934592,2,2,3,3,periodic,48,48,48,48,95,96,96,86,10,2,6,256,32,288,285,1,false,true,true,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,8589934592|8589934592|4294967296|-8589934592|4294967296|-8589934592,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064|4294844889432064,70dce2827e907fa00c2589675c1979320fd8cb2b2deb8a68d1b73e65d2bfcf9c,e5047e44057519b23ae7fa0d941072988561144c91b8f009d4dca20b71685f9f,dd7b05f8821daca228bba81438550af6a1a097980bd1a8a225cf90354047ea98,true,true,true
113,delay_section,core_b,cycle,rs1_phase,8589934592,2,10737418240,2.5,2,0,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,1,0,true,false,false,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271|4294966866503271,f8904c00b79ccc29ef95f7152e474c184d9237cf4889fcca66a12031c8038ae7,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,11e30172b6a76f1d6c38b88629470b9faeb3addecacb67d79dfb4e6de529cd3a,true,true,true
114,delay_section|efficacy_plane|threshold_section,core_b,cycle,rs1_phase,8589934592,2,10737418240,2.5,2,1,1,quiescent,1,1,1,1,2,2,2,2,0,0,0,7,0,7,2,0,true,false,false,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541|4294966437006541,edb1e122aa6ade3b825d66f0032b99bfe4dce3739b8bbdd56ba2252df2410d15,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ad1a4827e3ad67d541bd0e49314d7cf6a10fbec22dc1347e37a1a90624a7c675,true,true,true
115,delay_section,core_b,cycle,rs1_phase,8589934592,2,10737418240,2.5,2,2,2,periodic,48,48,48,48,95,96,96,86,10,2,4,256,32,288,190,1,false,true,true,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,8589934592|8589934592|4294967296|-10737418240|4294967296|-10737418240,4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000|4294967296000000,4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376|4294885691621376,90b1ab2d5eba7276ad93f737780c3d3d367786507dc6a390d739a38a767c463c,5157ca3266a7b8e9064ef36370a55d47738b09e02194bccd0a2487ce21ae8016,9e61d4d96da621054a5785960d03c59c62b7949ddafc2d49e3334684081a56b4,true,true,true
